NK,	29.885558745601855
F9,	25.672618785503545
UA,	19.609955344244877
B6,	17.885724663730866
MQ,	15.742706155475306
EV,	14.879252137760783
WN,	14.757629046126535
VX,	13.634670371387493
OO,	13.409235611954047
AA,	12.162856206197382
